actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_entropy,critic_entropy_max,critic_entropy_min,critic_loss,critic_norm_entropy,critic_norm_entropy_max,critic_norm_entropy_min,duration,episode,episode_reward,labeled_feedback,step,total_feedback,true_episode_reward
10.925230506080407,-14.368491486803785,-21.0,3.037214832143621,0.09509769666778245,-0.05283018074430026,33.64434546393317,64.49609625112784,17.817660865363656,0.7347460173003308,5.159760394492546,9.889138230332383,2.7327746569334685,6.38057017326355,2.0,-52.018381099978114,0.0,2000,0.0,2.697023502431523
6.376707006931305,-28.258201084136964,-21.0,2.379318612575531,0.08679994958990553,-0.057002887681126595,36.191710079193115,72.92547583389282,17.49891624832153,0.40752262035012243,4.971305216312408,10.018242139816284,2.4051787576675414,7.68670916557312,3.0,-57.879804777301615,0.0,3000,0.0,12.124254124718718
2.1591925127506255,-42.57184006118774,-21.0,1.8521607646942138,0.0799022987690966,-0.061554794639348986,38.47234185028076,75.49924505615235,17.06621767616272,0.7170292783379555,4.738298907756805,9.302155534744262,2.1021933250427245,8.15023684501648,4.0,-69.59299391056084,0.0,4000,0.0,0.5676725517809469
-0.18249696387257427,-55.489100513458254,-21.0,1.5357875324487686,0.07372936237008798,-0.06235764965042472,39.539538223266604,77.84112855529786,16.178248666763306,1.0666585120558738,4.617669168949127,9.089162037372589,1.8894664747714995,8.387654304504395,5.0,-72.72774874653624,0.0,5000,0.0,2.337665251642012
-2.2050463976264,-67.74163624572753,-21.0,1.2793305532932282,0.06800844479794335,-0.06215268572419882,39.98634878540039,78.87440003204345,8.920750797748566,1.5007791691422463,4.568481660366058,9.011828278541564,1.0189183732271194,9.136998414993286,6.0,-59.027549773365536,0.0,6000,0.0,2.139218616967321
13.224277707099915,-2.9416052666902543,-21.0,2.0737527943849563,0.060614191468694914,0.38384214690327645,0.0,0.0,0.0,0.05660658506117761,0.0,0.0,0.0,5.240578651428223,7.0,-62.42513887101086,0.0,7000,0.0,0.3526089801234262
13.357380715370178,-5.200604973316192,-21.0,1.8712443478107452,0.054457067639864444,0.3709960764348507,0.0,0.0,0.0,0.02700613940320909,0.0,0.0,0.0,4.85694432258606,8.0,277.73787597799674,128.0,8000,128.0,7.364399922503554
12.801857652664184,-7.2394195389747615,-21.0,1.6734474807977677,0.04950070230754117,0.36564146864414215,0.0,0.0,0.0,0.026648950597271324,0.0,0.0,0.0,4.699494123458862,9.0,299.93948067391466,128.0,9000,128.0,5.752588872875303
12.150301416397095,-9.147825533866882,-21.0,1.4979340196847917,0.04517867866375761,0.3654510904252529,0.0,0.0,0.0,0.030957998799160124,0.0,0.0,0.0,5.211610555648804,10.0,353.42763407877646,128.0,10000,128.0,3.6318620869381744
11.440665051460266,-10.980778206825256,-21.0,1.3401650916337966,0.04130521584013242,0.3696964642703533,0.0,0.0,0.0,0.03839048661291599,0.0,0.0,0.0,11.247901201248169,11.0,383.34380421153037,128.0,11000,128.0,7.10989980459879
10.505937384605408,-12.661921686172485,-21.0,1.1911444278955459,0.03779712576557111,0.34810246104001996,0.0,0.0,0.0,0.04872152726538479,0.0,0.0,0.0,6.047011137008667,12.0,433.04759864415973,128.0,12000,128.0,3.8143735424012495
9.68494670200348,-14.24743692970276,-21.0,1.0622040438652038,0.034611303460506775,0.3529211864173412,0.0,0.0,0.0,0.05482104374840856,0.0,0.0,0.0,4.8890626430511475,13.0,390.60058852715883,256.0,13000,256.0,1.9999984968663056
9.068617525100708,-15.670452485084533,-21.0,0.9529454331994057,0.031687704416257026,0.3562262179851532,0.0,0.0,0.0,0.06383901355788112,0.0,0.0,0.0,5.822137355804443,14.0,408.73118986631744,256.0,14000,256.0,9.975176440447598
8.298849430084228,-16.980702692031862,-21.0,0.8501470233201981,0.029009927501670075,0.3599029627740383,0.0,0.0,0.0,0.06968814549967646,0.0,0.0,0.0,5.363380193710327,15.0,397.4879818314221,256.0,15000,256.0,1.8557465493642973
7.361076616287232,-18.280203733444214,-21.0,0.7537303523421287,0.02657039702562922,0.3660177159011364,0.0,0.0,0.0,0.08041940113157034,0.0,0.0,0.0,4.830023765563965,16.0,437.6441756192362,256.0,16000,256.0,4.581967553282391
6.432045575618744,-19.353029279708863,-21.0,0.6679656445384026,0.024343389432704338,0.2959669803678989,0.0,0.0,0.0,0.09136052232980728,0.0,0.0,0.0,5.667697906494141,17.0,439.48886774037965,256.0,17000,256.0,5.311900799214022
5.434525710105896,-20.331594564437868,-21.0,0.5899174594283104,0.02231076177183606,0.29987401166558264,0.0,0.0,0.0,0.10193961440771818,0.0,0.0,0.0,4.95405650138855,18.0,354.92479996255133,384.0,18000,384.0,8.432860445080374
4.522770304441452,-21.25394998550415,-21.0,0.5220860974490642,0.020449271569892295,0.3029045266509056,0.0,0.0,0.0,0.1079305575862527,0.0,0.0,0.0,4.768089771270752,19.0,369.751804868225,384.0,19000,384.0,1.9868205132197396
3.2850153119564056,-22.13425412940979,-21.0,0.4555886132419109,0.018753343874788136,0.30495338529348376,0.0,0.0,0.0,0.11210793448239564,0.0,0.0,0.0,4.959168434143066,20.0,345.0914436811581,384.0,20000,384.0,7.297406043342516
2.0539876254200937,-22.98102116584778,-21.0,0.39690396749973295,0.017209601426247452,0.30791364642977714,0.0,0.0,0.0,0.12288537728786468,0.0,0.0,0.0,10.845978021621704,21.0,356.12759047583677,384.0,21000,384.0,2.3844205989806464
