actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_entropy,critic_entropy_max,critic_entropy_min,critic_loss,critic_norm_entropy,critic_norm_entropy_max,critic_norm_entropy_min,duration,episode,episode_reward,labeled_feedback,step,total_feedback,true_episode_reward
1.2623327320406177,-5.933515381593783,-6.0,0.6984386987335331,0.09561701086336298,0.001070759943890939,9.131668842590607,42.84243495853336,2.699102249141928,0.589785949932085,2.149001418171941,10.025099684168268,0.6556622462050693,5.179767847061157,2.0,-1.1392320043329676,0.0,2000,0.0,142.04589989493385
-2.8866523215770723,-12.038584115982056,-6.0,0.27995086896419524,0.0897312570366753,0.006948338102840353,10.935723808288575,44.16068111419678,0.2142043113708496,0.8726392363309861,1.9238195546865464,7.7891367177963255,0.03771114700846374,5.281279802322388,3.0,6.912967421525536,0.0,3000,0.0,177.66375693285136
-3.6087491211891174,-18.299038579940795,-6.0,0.20327507534623146,0.08494969684948642,0.010999928385950625,11.944891005516052,43.748639404296874,0.24275312057137488,0.9583631477952004,1.9650655966997146,7.1974308919906616,0.03992066603899002,5.438311338424683,4.0,23.427570695792383,0.0,4000,0.0,333.46782374570495
-3.7428115413188934,-24.160877458572386,-6.0,0.17985181429982186,0.07963379790485793,0.013199110987596213,12.528514945983886,42.95543016815186,0.2864244779497385,0.9062462401986122,2.0317173389196395,6.9661792769432065,0.0464452451877296,5.641351938247681,5.0,20.61971449208795,0.0,5000,0.0,317.54753544196313
-3.8101940014362334,-29.926946376800537,-6.0,0.16184961400181055,0.07390795018263797,0.014854959983378649,12.849666349411011,41.743979354858396,0.35920464228093624,0.9342706260085106,2.0903255105018617,6.7905977034568785,0.058438014414161445,5.784547567367554,6.0,18.871593841664435,0.0,6000,0.0,262.9735902642521
3.3165595054626467,-1.3065674784183503,-6.0,0.5944249501824379,0.06381226867948385,0.28581661280989645,0.0,0.0,0.0,0.07328619327023625,0.0,0.0,0.0,5.081053733825684,7.0,28.2505675482289,0.0,7000,0.0,351.5544017839986
3.2621915724277497,-2.1776654857397078,-6.0,0.5250294255018234,0.0566802262842768,0.27216797691583633,0.0,0.0,0.0,0.03296713864058256,0.0,0.0,0.0,4.413217544555664,8.0,164.8632912729663,128.0,8000,128.0,150.59592689741837
3.158657980918884,-3.0259739873409273,-6.0,0.470661409676075,0.05138232808472423,0.26895812395215035,0.0,0.0,0.0,0.027205577393993735,0.0,0.0,0.0,4.470210075378418,9.0,206.51836418125458,128.0,9000,128.0,169.95422950445817
2.8590032687187197,-3.8857636885643005,-6.0,0.41530564349889754,0.04686283732343244,0.2710931927859783,0.0,0.0,0.0,0.024882221326231958,0.0,0.0,0.0,4.397125959396362,10.0,273.3091259706998,128.0,10000,128.0,95.26834144792066
2.445448770046234,-4.766546041488647,-6.0,0.36235064366459846,0.042890768168987355,0.27491396337747576,0.0,0.0,0.0,0.027292354483157397,0.0,0.0,0.0,9.35691523551941,11.0,307.6397884228718,128.0,11000,128.0,180.4616663105526
