actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_entropy,critic_entropy_max,critic_entropy_min,critic_loss,critic_norm_entropy,critic_norm_entropy_max,critic_norm_entropy_min,duration,episode,episode_reward,labeled_feedback,step,total_feedback,true_episode_reward
6.809445193878284,-8.801837444752902,-12.0,1.7914426094657547,0.09517229786799392,0.046156201731633616,18.93641028342185,115.00435547547059,13.265079336958724,0.2865445464588441,3.0893402156887113,18.71324142918095,2.1631829405690097,6.172256231307983,2.0,33.65675520327022,0.0,2000,0.0,4.351859045407426
2.170113997420296,-17.8597859916687,-12.0,1.2380382767915725,0.08717581913369316,0.05384446256235242,19.49926556968689,139.57221182250976,12.33350197315216,0.31647277396172285,3.2755877010822294,23.3964353723526,2.0719016308784486,7.116955757141113,3.0,74.61329001779086,0.0,3000,0.0,511.7738373142828
-2.290077191787772,-27.786259061813354,-12.0,0.7892407286763191,0.08106253339922705,0.05069092494621873,19.91963005065918,130.71028888320922,10.852469471931457,0.44875959756970407,3.1352704184055327,20.580847292900085,1.7081748257875442,7.821594953536987,4.0,47.16514272716813,0.0,4000,0.0,81.79600483593092
-4.047547678470612,-37.74766114044189,-12.0,0.6041196911931038,0.07595485434713037,0.048516280699521304,19.960258239746093,116.82321378326417,8.6939836602211,0.6023031977415085,3.11167378282547,18.211513644218446,1.3553528473377228,8.766104459762573,5.0,43.09521453647176,0.0,5000,0.0,4.810244441816574
-3.7670963921546936,-46.98525778579712,-12.0,0.5796824176907539,0.07039928217730805,0.04784581642970443,19.987862823486328,109.21147120285035,4.764086763739586,0.732458401709795,3.1372292075157167,17.140880932331086,0.7478467183560134,9.481992244720459,6.0,39.94757071201457,0.0,6000,0.0,1.4620415391867059
7.755534258365631,-1.4716410672068596,-12.0,1.2235897003412246,0.06194843772315976,0.0950121878683567,0.0,0.0,0.0,0.026010405803099275,0.0,0.0,0.0,5.227251291275024,7.0,42.35942055401392,0.0,7000,0.0,95.06964881564174
7.592126667499542,-2.6713906810283663,-12.0,1.0848195463418961,0.055359324633890525,0.1031270801126957,0.0,0.0,0.0,0.011052980779204517,0.0,0.0,0.0,4.824793815612793,8.0,37.98271319359446,128.0,8000,128.0,12.169273804524394
7.122080258846283,-3.8471193733215334,-12.0,0.961648149728775,0.05028262031527833,0.12464992894232273,0.0,0.0,0.0,0.010607476342003793,0.0,0.0,0.0,4.80704402923584,9.0,285.3394108575303,128.0,9000,128.0,501.3791887162383
6.825666954994202,-4.874130638599396,-12.0,0.8638942702412605,0.04588358960646978,0.1294371617808938,0.0,0.0,0.0,0.012628181350417435,0.0,0.0,0.0,4.800794363021851,10.0,286.6890109888045,128.0,10000,128.0,545.271429811558
6.5119468493461605,-5.719258460521698,-12.0,0.7763784923553467,0.04193333510212629,0.1224579799696803,0.0,0.0,0.0,0.01453640542179346,0.0,0.0,0.0,9.803532838821411,11.0,47.231472145322186,128.0,11000,128.0,10.986171586773377
