actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_entropy,critic_entropy_max,critic_entropy_min,critic_loss,critic_norm_entropy,critic_norm_entropy_max,critic_norm_entropy_min,duration,episode,episode_reward,labeled_feedback,step,total_feedback,true_episode_reward
1.3359586897812359,-6.034158047635455,-6.0,0.7054866037449918,0.09558013843870444,0.10122049828847726,8.920558987675726,41.415881631371974,2.4704820128890486,0.7061578500437904,2.3144342140392498,10.55989734832947,0.656899698981055,6.469404458999634,2.0,88.07188511663117,0.0,2000,0.0,147.25756800436312
-3.079234162092209,-12.96527492904663,-6.0,0.26309860779345035,0.08987928721264597,0.14560761430114508,11.94703462600708,47.53866284179688,2.465897183418274,0.9077524995803833,2.098694168806076,8.378149741172791,0.4337112506330013,6.1765077114105225,3.0,168.3139664872433,0.0,3000,0.0,269.36791374275094
-3.4794362099170684,-19.393951051712037,-6.0,0.21461534905433655,0.08514886862101197,0.16572368781268595,12.798448804855347,46.355291122436526,2.5280259704589843,0.8141177018880844,2.1101073583364487,7.643345632076263,0.4168136655688286,7.119562864303589,4.0,217.55743036573404,0.0,4000,0.0,304.43319802742377
-3.4478183295726774,-25.147166694641115,-6.0,0.2026131841391325,0.07941572402148976,0.17391984125971793,13.052016034126282,44.37835067749023,2.578932928323746,0.7530793580412865,2.142970180273056,7.285995594501495,0.4234282825291157,7.745219945907593,5.0,207.98341828759294,0.0,5000,0.0,235.6407476004742
-3.456242908716202,-30.413412212371828,-6.0,0.18632407601177692,0.07318946271628829,0.1804042970687151,13.106049038887024,42.43193626022339,2.6328233132362366,0.8004547129273415,2.177289470911026,7.04908856010437,0.4373837320804596,8.105266809463501,6.0,206.34785201733757,0.0,6000,0.0,281.53830043648264
3.774968644142151,-0.5774973561018706,-6.0,0.6181116214990616,0.0632370034106294,0.04722500409185886,0.0,0.0,0.0,0.042779931852594016,0.0,0.0,0.0,5.859976053237915,7.0,211.15089498710586,0.0,7000,0.0,265.41696753581516
3.67152246761322,-1.0877039875388146,-6.0,0.5436412516236305,0.05620209719401897,0.040121700366027656,0.0,0.0,0.0,0.02191825247183442,0.0,0.0,0.0,5.246558427810669,8.0,-12.911514250637993,128.0,8000,128.0,129.90331243776885
3.5555366916656492,-1.5494357867240907,-6.0,0.4870494635999203,0.05096721169058386,0.03878068496845662,0.0,0.0,0.0,0.016499127591028808,0.0,0.0,0.0,5.217351913452148,9.0,4.764502459547657,128.0,9000,128.0,139.42395389941382
3.4755218529701235,-1.9861529257297517,-6.0,0.44021161219477656,0.046455006093821444,0.04097334982268512,0.0,0.0,0.0,0.01436239716503769,0.0,0.0,0.0,5.152203321456909,10.0,59.1041270388414,128.0,10000,128.0,123.61579577506312
3.3394941692352296,-2.379562349796295,-6.0,0.3962775615155697,0.04242389985835808,0.04339811719954014,0.0,0.0,0.0,0.013910160118713976,0.0,0.0,0.0,9.553266763687134,11.0,64.13769464817597,128.0,11000,128.0,117.96144276635818
